match_id,match_size,mutual_match,countyid_1,County_name_1,State_1,total_workers2022_1,countyid_2,County_name_2,State_2,total_workers2022_2,countyid_3,County_name_3,State_3,total_workers2022_3,RUCC_2013,Economic_Type_Label,Low_Education_2015_Update,max_labor_force_gap,match_tier
1310,2,True,18029,Dearborn County,IN,24128.168496072292,42103,Pike County,PA,25424.72139120102,,,,,1,Recreation,0,1296.552895128727,rucc_econtype_lowed
1311,2,True,54037,Jefferson County,WV,28020.984584629536,51199,York County,VA,31910.73921506293,,,,,1,Recreation,0,3889.7546304333955,rucc_econtype_lowed
1312,2,True,51095,James City County,VA,35577.03255531192,12089,Nassau County,FL,39650.166444957256,,,,,1,Recreation,0,4073.133889645338,rucc_econtype_lowed
1313,2,True,24009,Calvert County,MD,47254.9275832735,34037,Sussex County,NJ,76515.49330748408,,,,,1,Recreation,0,29260.56572421058,rucc_econtype_lowed
1314,2,True,48091,Comal County,TX,77104.16511434317,6017,El Dorado County,CA,86596.57010035473,,,,,1,Recreation,0,9492.404986011563,rucc_econtype_lowed
1315,2,True,6041,Marin County,CA,120098.33321264075,12109,St. Johns County,FL,123362.16966098419,,,,,1,Recreation,0,3263.8364483434416,rucc_econtype_lowed
1316,2,True,6061,Placer County,CA,186258.55645321583,12097,Osceola County,FL,191393.0575340318,,,,,1,Recreation,0,5134.501080815971,rucc_econtype_lowed
1317,2,True,34029,Ocean County,NJ,266779.97416354064,12099,Palm Beach County,FL,676367.0983993169,,,,,1,Recreation,0,409587.12423577625,rucc_econtype_lowed
1318,3,True,12095,Orange County,FL,734791.3584663061,36103,Suffolk County,NY,764950.0776912291,32003,Clark County,NV,1089010.0,1,Recreation,0,354218.6415336939,rucc_econtype_lowed
1319,2,True,13033,Burke County,GA,9525.131334543228,47057,Grainger County,TN,9596.788529083133,,,,,2,Nonspecialized,1,71.6571945399046,rucc_econtype_lowed
1320,2,True,47013,Campbell County,TN,15188.041131168604,22001,Acadia Parish,LA,23766.76432229532,,,,,2,Nonspecialized,1,8578.723191126715,rucc_econtype_lowed
1321,2,True,53021,Franklin County,WA,45005.906198853074,48375,Potter County,TX,48366.0,,,,,2,Nonspecialized,1,3360.093801146926,rucc_econtype_lowed
1322,2,True,48479,Webb County,TX,113478.0,6047,Merced County,CA,119811.23495306316,,,,,2,Nonspecialized,1,6333.234953063162,rucc_econtype_lowed
1323,2,True,48061,Cameron County,TX,170187.0,6107,Tulare County,CA,198690.72646388103,,,,,2,Nonspecialized,1,28503.72646388103,rucc_econtype_lowed
1324,2,True,6083,Santa Barbara County,CA,210593.68862398938,6099,Stanislaus County,CA,246134.98393428922,,,,,2,Nonspecialized,1,35541.29531029984,rucc_econtype_lowed
1325,2,True,6077,San Joaquin County,CA,347397.2086697469,48215,Hidalgo County,TX,353812.0,,,,,2,Nonspecialized,1,6414.791330253123,rucc_econtype_lowed
1326,3,True,6029,Kern County,CA,378902.65969796904,48141,El Paso County,TX,395503.0,6019,Fresno County,CA,441405.81382346473,2,Nonspecialized,1,62503.1541254957,rucc_econtype_lowed
1327,2,True,28143,Tunica County,MS,3812.323017247021,6065,Riverside County,CA,1096529.6554238978,,,,,1,Recreation,1,1092717.3324066508,rucc_econtype_lowed
1328,2,True,17005,Bond County,IL,7397.640649557114,13171,Lamar County,GA,7802.236168980598,,,,,1,Federal/State Government,0,404.5955194234848,rucc_econtype_lowed
1329,2,True,51670,Hopewell city,VA,10164.568902437102,12003,Baker County,FL,12397.833608731627,,,,,1,Federal/State Government,0,2233.2647062945252,rucc_econtype_lowed
1330,2,True,51145,Powhatan County,VA,14782.176222503185,51033,Caroline County,VA,15847.115822561747,,,,,1,Federal/State Government,0,1064.939600058562,rucc_econtype_lowed
1331,2,True,36073,Orleans County,NY,18923.751192986965,51149,Prince George County,VA,18978.84170114994,,,,,1,Federal/State Government,0,55.09050816297531,rucc_econtype_lowed
1332,2,True,55093,Pierce County,WI,19972.542185293918,36051,Livingston County,NY,28244.790374696255,,,,,1,Federal/State Government,0,8272.248189402337,rucc_econtype_lowed
1333,2,True,49045,Tooele County,UT,35038.01004758079,20103,Leavenworth County,KS,38179.78667791083,,,,,1,Federal/State Government,0,3141.7766303300377,rucc_econtype_lowed
1334,2,True,44005,Newport County,RI,42261.224866867065,21037,Campbell County,KY,44578.27213358879,,,,,1,Federal/State Government,0,2317.0472667217255,rucc_econtype_lowed
1335,2,True,51740,Portsmouth city,VA,46007.371027408866,17037,DeKalb County,IL,53294.52865540981,,,,,1,Federal/State Government,0,7287.157628000947,rucc_econtype_lowed
1336,2,True,44009,Washington County,RI,64294.951236248016,51650,Hampton city,VA,68473.49541909248,,,,,1,Federal/State Government,0,4178.54418284446,rucc_econtype_lowed
1337,2,True,33017,Strafford County,NH,70180.5099785864,9013,Tolland County,CT,76538.64991726354,,,,,1,Federal/State Government,0,6358.139938677137,rucc_econtype_lowed
1338,2,True,51179,Stafford County,VA,80859.00946528604,51510,Alexandria city,VA,97194.81120069697,,,,,1,Federal/State Government,0,16335.801735410932,rucc_econtype_lowed
1339,2,True,6113,Yolo County,CA,103649.73328278099,51760,Richmond city,VA,125556.47013950773,,,,,1,Federal/State Government,0,21906.73685672674,rucc_econtype_lowed
1340,2,True,51710,Norfolk city,VA,129142.3288355954,24025,Harford County,MD,132943.0,,,,,1,Federal/State Government,0,3800.671164404601,rucc_econtype_lowed
1341,2,True,51013,Arlington County,VA,148608.9605861085,40027,Cleveland County,OK,149390.40322443424,,,,,1,Federal/State Government,0,781.4426383257378,rucc_econtype_lowed
1342,2,True,48167,Galveston County,TX,168178.26190844306,22071,Orleans Parish,LA,177668.15059988457,,,,,1,Federal/State Government,0,9489.888691441505,rucc_econtype_lowed
1343,2,True,24510,Baltimore city,MD,280711.2374252677,24003,Anne Arundel County,MD,308857.8603760674,,,,,1,Federal/State Government,0,28146.622950799705,rucc_econtype_lowed
1344,2,True,11001,District of Columbia,DC,378034.0,24033,Prince George's County,MD,504905.84037201974,,,,,1,Federal/State Government,0,126871.84037201974,rucc_econtype_lowed
1345,2,True,24031,Montgomery County,MD,545351.0092154313,39049,Franklin County,OH,693293.9517772556,,,,,1,Federal/State Government,0,147942.94256182434,rucc_econtype_lowed
1346,2,True,48453,Travis County,TX,735557.7544523943,6067,Sacramento County,CA,757309.8077650156,,,,,1,Federal/State Government,0,21752.053312621312,rucc_econtype_lowed
1347,2,True,21023,Bracken County,KY,3318.7665108149813,51101,King William County,VA,8716.168833062053,,,,,1,Maufacturing,0,5397.402322247071,rucc_econtype_lowed
1348,2,True,22093,St. James Parish,LA,8983.155201430549,18143,Scott County,IN,11111.264422468346,,,,,1,Maufacturing,0,2128.1092210377974,rucc_econtype_lowed
1349,2,True,48015,Austin County,TX,13128.221609890461,18175,Washington County,IN,13451.078085088026,,,,,1,Maufacturing,0,322.8564751975646,rucc_econtype_lowed
1350,2,True,45023,Chester County,SC,13795.831833690405,27079,Le Sueur County,MN,14197.457029688943,,,,,1,Maufacturing,0,401.6251959985384,rucc_econtype_lowed
1351,2,True,29219,Warren County,MO,16236.996598383848,47047,Fayette County,TN,18627.903859078884,,,,,1,Maufacturing,0,2390.907260695036,rucc_econtype_lowed
1352,2,True,51093,Isle of Wight County,VA,18687.720606029034,22095,St. John the Baptist Parish,LA,18881.11556622386,,,,,1,Maufacturing,0,193.39496019482613,rucc_econtype_lowed
1353,2,True,48071,Chambers County,TX,18907.532205630603,47021,Cheatham County,TN,19532.902552449726,,,,,1,Maufacturing,0,625.3703468191234,rucc_econtype_lowed
1354,2,True,18145,Shelby County,IN,22329.030682623037,21211,Shelby County,KY,22896.638816552237,,,,,1,Maufacturing,0,567.6081339291995,rucc_econtype_lowed
1355,2,True,22089,St. Charles Parish,LA,23358.072748839855,48473,Waller County,TX,24761.857306867838,,,,,1,Maufacturing,0,1403.7845580279827,rucc_econtype_lowed
1356,2,True,39159,Union County,OH,29663.1870109476,47147,Robertson County,TN,34870.15084910416,,,,,1,Maufacturing,0,5206.96383815656,rucc_econtype_lowed
1357,2,True,37109,Lincoln County,NC,40902.15484846104,36117,Wayne County,NY,42418.527441889746,,,,,1,Maufacturing,0,1516.3725934287068,rucc_econtype_lowed
1358,2,True,39055,Geauga County,OH,45121.96559111262,55089,Ozaukee County,WI,47299.403733313084,,,,,1,Maufacturing,0,2177.4381422004662,rucc_econtype_lowed
1359,2,True,29071,Franklin County,MO,48939.1486722033,48231,Hunt County,TX,49697.10826445241,,,,,1,Maufacturing,0,757.9595922491062,rucc_econtype_lowed
1360,2,True,13015,Bartow County,GA,51862.57167926898,13217,Newton County,GA,52851.213124156,,,,,1,Maufacturing,0,988.64144488702,rucc_econtype_lowed
1361,2,True,27019,Carver County,MN,57055.31697717234,55131,Washington County,WI,70697.44219621638,,,,,1,Maufacturing,0,13642.125219044035,rucc_econtype_lowed
1362,2,True,18127,Porter County,IN,82630.77989790938,51700,Newport News city,VA,95497.48286994547,,,,,1,Maufacturing,0,12866.702972036088,rucc_econtype_lowed
1363,2,True,48139,Ellis County,TX,96222.87837370683,39085,Lake County,OH,116733.17832092871,,,,,1,Maufacturing,0,20510.29994722188,rucc_econtype_lowed
1364,2,True,39093,Lorain County,OH,143690.50220818154,47149,Rutherford County,TN,183750.34893513087,,,,,1,Maufacturing,0,40059.84672694933,rucc_econtype_lowed
1365,2,True,27003,Anoka County,MN,194649.5729549083,41067,Washington County,OR,313891.5337136829,,,,,1,Maufacturing,0,119241.9607587746,rucc_econtype_lowed
1366,3,True,53061,Snohomish County,WA,424355.50085405586,26099,Macomb County,MI,435361.4438065614,6085,Santa Clara County,CA,997289.4654506929,1,Maufacturing,0,572933.9645966371,rucc_econtype_lowed
1367,2,True,8019,Clear Creek County,CO,4620.067569643259,21191,Pendleton County,KY,7013.032911063048,,,,,1,Mining,0,2392.965341419789,rucc_econtype_lowed
1368,2,True,40083,Logan County,OK,21242.4593423903,48221,Hood County,TX,27590.659819391556,,,,,1,Mining,0,6348.200477001257,rucc_econtype_lowed
1369,3,True,42005,Armstrong County,PA,29754.916492775083,48497,Wise County,TX,31123.969444021,40109,Oklahoma County,OK,383124.1761563206,1,Mining,0,353369.2596635455,rucc_econtype_lowed
1370,2,True,16033,Clark County,ID,330.50220058637206,30051,Liberty County,MT,869.6520008835942,,,,,9,Farming,1,539.1498002972221,rucc_econtype_lowed
1371,2,True,40025,Cimarron County,OK,993.6263985782862,20187,Stanton County,KS,998.5391994547099,,,,,9,Farming,1,4.9128008764237165,rucc_econtype_lowed
1372,2,True,20203,Wichita County,KS,1031.2199985906482,48079,Cochran County,TX,1056.782996693626,,,,,9,Farming,1,25.562998102977872,rucc_econtype_lowed
1373,2,True,40057,Harmon County,OK,1060.5036989673972,48421,Sherman County,TX,1196.347798138857,,,,,9,Farming,1,135.84409917145967,rucc_econtype_lowed
1374,2,True,20075,Hamilton County,KS,1207.3840054273605,48191,Hall County,TX,1211.3962051048875,,,,,9,Farming,1,4.012199677526951,rucc_econtype_lowed
1375,2,True,46007,Bennett County,SD,1280.0241030082107,22107,Tensas Parish,LA,1399.4103041607887,,,,,9,Farming,1,119.386201152578,rucc_econtype_lowed
1376,2,True,8023,Costilla County,CO,1450.241996794939,35059,Union County,NM,1740.478408196941,,,,,9,Farming,1,290.236411402002,rucc_econtype_lowed
1377,2,True,20081,Haskell County,KS,1814.3391990531236,20093,Kearny County,KS,1912.2352075465024,,,,,9,Farming,1,97.89600849337876,rucc_econtype_lowed
1378,2,True,16063,Lincoln County,ID,2398.232511702925,8109,Saguache County,CO,2643.5147103592753,,,,,9,Farming,1,245.28219865635037,rucc_econtype_lowed
1379,3,True,20069,Gray County,KS,2714.982400480658,22123,West Carroll Parish,LA,3292.0416289046407,21045,Casey County,KY,6446.960206139593,9,Farming,1,3731.977805658935,rucc_econtype_lowed
1380,2,True,13259,Stewart County,GA,2151.726597495377,8073,Lincoln County,CO,2455.5483975335956,,,,,8,Federal/State Government,1,303.8218000382185,rucc_econtype_lowed
1381,2,True,8025,Crowley County,CO,2564.0486544668674,12077,Liberty County,FL,2935.7300173975527,,,,,8,Federal/State Government,1,371.6813629306853,rucc_econtype_lowed
1382,2,True,45065,McCormick County,SC,3904.199695467949,47007,Bledsoe County,TN,5990.97158285894,,,,,8,Federal/State Government,1,2086.7718873909907,rucc_econtype_lowed
1383,2,True,47181,Wayne County,TN,6706.612099319696,51105,Lee County,VA,7471.953317709267,,,,,8,Federal/State Government,1,765.3412183895707,rucc_econtype_lowed
1384,3,True,37185,Warren County,NC,7753.685998059809,37079,Greene County,NC,8781.829254534612,37033,Caswell County,NC,10138.572906453803,8,Federal/State Government,1,2384.8869083939935,rucc_econtype_lowed
1385,2,True,48391,Refugio County,TX,2650.13848426193,20073,Greenwood County,KS,2761.958977460861,,,,,6,Mining,0,111.82049319893122,rucc_econtype_lowed
1386,2,True,8065,Lake County,CO,2927.4426028728485,40011,Blaine County,OK,3784.7539086083707,,,,,6,Mining,0,857.3113057355222,rucc_econtype_lowed
1387,2,True,48237,Jack County,TX,3836.64961392805,40061,Haskell County,OK,4459.657509565353,,,,,6,Mining,0,623.0078956373036,rucc_econtype_lowed
1388,2,True,27075,Lake County,MN,4781.553010746837,22059,La Salle Parish,LA,5242.013407066814,,,,,6,Mining,0,460.460396319977,rucc_econtype_lowed
1389,2,True,17193,White County,IL,5494.331360874625,16079,Shoshone County,ID,5608.080396398902,,,,,6,Mining,0,113.74903552427713,rucc_econtype_lowed
1390,2,True,21225,Union County,KY,5717.702136084437,30003,Big Horn County,MT,6030.8855827227235,,,,,6,Mining,0,313.1834466382861,rucc_econtype_lowed
1391,2,True,54109,Wyoming County,WV,6065.534804910421,54001,Barbour County,WV,6304.476011537015,,,,,6,Mining,0,238.94120662659407,rucc_econtype_lowed
1392,2,True,40073,Kingfisher County,OK,6576.438392081342,39067,Harrison County,OH,6645.751479640603,,,,,6,Mining,0,69.31308755926148,rucc_econtype_lowed
1393,2,True,56009,Converse County,WY,6802.452610641718,48133,Eastland County,TX,7215.836986981332,,,,,6,Mining,0,413.3843763396144,rucc_econtype_lowed
1394,2,True,48233,Hutchinson County,TX,8863.507459640503,48365,Panola County,TX,8889.933414280415,,,,,6,Mining,0,26.42595463991165,rucc_econtype_lowed
1395,2,True,54067,Nicholas County,WV,8979.035694912076,48337,Montague County,TX,9042.268922060728,,,,,6,Mining,0,63.23322714865208,rucc_econtype_lowed
1396,2,True,48179,Gray County,TX,9119.3304104954,54045,Logan County,WV,9238.855421692133,,,,,6,Mining,0,119.52501119673252,rucc_econtype_lowed
1397,2,True,17165,Saline County,IL,9411.013155341148,40049,Garvin County,OK,10827.026073825778,,,,,6,Mining,0,1416.01291848463,rucc_econtype_lowed
1398,2,True,48363,Palo Pinto County,TX,12716.05995662883,8029,Delta County,CO,13139.0197429955,,,,,6,Mining,0,422.9597863666713,rucc_econtype_lowed
1399,3,True,42059,Greene County,PA,15659.70370349288,42115,Susquehanna County,PA,16424.55111351027,48097,Cooke County,TX,19018.126101359725,6,Mining,0,3358.422397866845,rucc_econtype_lowed
1400,2,True,8117,Summit County,CO,17352.94434711337,41041,Lincoln County,OR,20786.945813298225,,,,,5,Recreation,0,3434.0014661848545,rucc_econtype_lowed
1401,2,True,26103,Marquette County,MI,28943.82467132673,8037,Eagle County,CO,31140.890170782804,,,,,5,Recreation,0,2197.0654994560755,rucc_econtype_lowed
1402,2,True,15007,Kauai County,HI,34708.45129776001,33009,Grafton County,NH,41402.58707979834,,,,,5,Recreation,0,6694.135782038327,rucc_econtype_lowed
1403,2,True,26055,Grand Traverse County,MI,43328.10943362728,30029,Flathead County,MT,46682.45277871564,,,,,5,Recreation,0,3354.3433450883604,rucc_econtype_lowed
1404,2,True,17013,Calhoun County,IL,1986.1834045760334,21223,Trimble County,KY,3981.082396943675,,,,,1,Farming,0,1994.8989923676418,rucc_econtype_lowed
1405,2,True,29025,Caldwell County,MO,4299.634713750995,20107,Linn County,KS,4301.337898470461,,,,,1,Farming,0,1.7031847194666625,rucc_econtype_lowed
1406,2,True,37073,Gates County,NC,4793.76920928061,27143,Sibley County,MN,7219.41719725728,,,,,1,Farming,0,2425.6479879766703,rucc_econtype_lowed
1407,2,True,21103,Henry County,KY,7364.370407766197,29013,Bates County,MO,7866.264208585024,,,,,1,Farming,0,501.893800818827,rucc_econtype_lowed
1408,3,True,21215,Spencer County,KY,9882.132616113631,8039,Elbert County,CO,13011.123136624694,48493,Wilson County,TX,20799.192833185196,1,Farming,0,10917.060217071565,rucc_econtype_lowed
1409,2,True,20111,Lyon County,KS,14764.995926052332,16057,Latah County,ID,16824.536767867758,,,,,4,Federal/State Government,0,2059.5408418154257,rucc_econtype_lowed
1410,2,True,28149,Warren County,MS,17698.051866173744,13009,Baldwin County,GA,18102.717568108812,,,,,4,Federal/State Government,0,404.6657019350678,rucc_econtype_lowed
1411,2,True,42119,Union County,PA,18384.93241158547,22061,Lincoln Parish,LA,18419.834223701153,,,,,4,Federal/State Government,0,34.90181211568415,rucc_econtype_lowed
1412,2,True,37139,Pasquotank County,NC,18553.2685983181,48143,Erath County,TX,19039.084196537733,,,,,4,Federal/State Government,0,485.8155982196331,rucc_econtype_lowed
1413,2,True,56001,Albany County,WY,19042.73521232605,8043,Fremont County,CO,19287.20285201166,,,,,4,Federal/State Government,0,244.46763968560845,rucc_econtype_lowed
1414,2,True,53037,Kittitas County,WA,20074.55252213069,20061,Geary County,KS,20076.907481491566,,,,,4,Federal/State Government,0,2.354959360876819,rucc_econtype_lowed
1415,2,True,53075,Whitman County,WA,21768.955829560757,28071,Lafayette County,MS,23627.816067534324,,,,,4,Federal/State Government,0,1858.8602379735676,rucc_econtype_lowed
1416,2,True,13039,Camden County,GA,24064.935651779175,21073,Franklin County,KY,24307.603306188277,,,,,4,Federal/State Government,0,242.6676544091024,rucc_econtype_lowed
1417,2,True,49021,Iron County,UT,25506.775643467903,12023,Columbia County,FL,26045.409283667803,,,,,4,Federal/State Government,0,538.6336401998997,rucc_econtype_lowed
1418,2,True,29101,Johnson County,MO,26330.669486135244,39009,Athens County,OH,26848.468073785305,,,,,4,Federal/State Government,0,517.7985876500607,rucc_econtype_lowed
1419,2,True,37077,Granville County,NC,27193.67734240851,35035,Otero County,NM,27449.19985473156,,,,,4,Federal/State Government,0,255.52251232304843,rucc_econtype_lowed
1420,2,True,40101,Muskogee County,OK,27593.902053380967,29187,St. Francois County,MO,27637.82078186689,,,,,4,Federal/State Government,0,43.91872848592175,rucc_econtype_lowed
1421,2,True,48471,Walker County,TX,28879.78619492054,50023,Washington County,VT,28964.398789504485,,,,,4,Federal/State Government,0,84.61259458394488,rucc_econtype_lowed
